id,name,uf,population
5000906,Antônio João,MS,8956
5001003,Aparecida do Taboado,MS,25745
5001102,Aquidauana,MS,47871
5001243,Aral Moreira,MS,12149
5001508,Bandeirantes,MS,6788
5001904,Bataguassu,MS,23024
5002001,Batayporã,MS,11329
5002100,Bela Vista,MS,24629
5002159,Bodoquena,MS,7875
5002209,Bonito,MS,21976
5002308,Brasilândia,MS,11872
5002407,Caarapó,MS,30174
5002605,Camapuã,MS,13711
5002704,Campo Grande,MS,895982
5002803,Caracol,MS,6116
5002902,Cassilândia,MS,21939
5002951,Chapadão do Sul,MS,25218
5003108,Corguinho,MS,5947
5003157,Coronel Sapucaia,MS,15253
5003207,Corumbá,MS,111435
5003256,Costa Rica,MS,20823
5003306,Coxim,MS,33543
5003454,Deodápolis,MS,12924
5003488,Dois Irmãos do Buriti,MS,11385
5003504,Douradina,MS,5924
5003702,Dourados,MS,222949
5003751,Eldorado,MS,12353
5003801,Fátima do Sul,MS,19189
5003900,Figueirão,MS,3051
5004007,Glória de Dourados,MS,9965
5004106,Guia Lopes da Laguna,MS,9895
5004304,Iguatemi,MS,16078
5004403,Inocência,MS,7610
5004502,Itaporã,MS,24839
5004601,Itaquiraí,MS,21142
5004700,Ivinhema,MS,23187
5004809,Japorã,MS,9110
5004908,Jaraguari,MS,7187
5005004,Jardim,MS,26097
5005103,Jateí,MS,4027
5005152,Juti,MS,6712
5005202,Ladário,MS,23331
5005251,Laguna Carapã,MS,7341
5005400,Maracaju,MS,47083
5005608,Miranda,MS,28013
5005681,Mundo Novo,MS,18366
5005707,Naviraí,MS,54878
5005806,Nioaque,MS,13930
5006002,Nova Alvorada do Sul,MS,21882
5006200,Nova Andradina,MS,54374
5006259,Novo Horizonte do Sul,MS,3814
5006275,Paraíso das Águas,MS,5555
5006309,Paranaíba,MS,42148
5006358,Paranhos,MS,14228
5006408,Pedro Gomes,MS,7674
5006606,Ponta Porã,MS,92526
5006903,Porto Murtinho,MS,17131
5007109,Ribas do Rio Pardo,MS,24615
5007208,Rio Brilhante,MS,37514
5007307,Rio Negro,MS,4831
5007406,Rio Verde de Mato Grosso,MS,19746
5007505,Rochedo,MS,5499
5007554,Santa Rita do Pardo,MS,7851
5007695,São Gabriel do Oeste,MS,26771
5007703,Sete Quedas,MS,10791
5007802,Selvíria,MS,6529
5007901,Sidrolândia,MS,57665
5007935,Sonora,MS,19274
5007950,Tacuru,MS,11552
5007976,Taquarussu,MS,3588
5008008,Terenos,MS,21806
5008305,Três Lagoas,MS,121388
5008404,Vicentina,MS,6102
5100102,Acorizal,MT,5399
5100201,Água Boa,MT,25721
5100250,Alta Floresta,MT,51782
5100300,Alto Araguaia,MT,19044
5100359,Alto Boa Vista,MT,6822
5100409,Alto Garças,MT,12030
5100508,Alto Paraguai,MT,11356
5100607,Alto Taquari,MT,10847
5100805,Apiacás,MT,10133
5101001,Araguaiana,MT,3100
5101209,Araguainha,MT,935
5101258,Araputanga,MT,16822
5101308,Arenápolis,MT,9607
5101407,Aripuanã,MT,22354
5101605,Barão de Melgaço,MT,8564
5101704,Barra do Bugres,MT,34966
5101803,Barra do Garças,MT,61012
5101852,Bom Jesus do Araguaia,MT,6580
5101902,Brasnorte,MT,19695
5102504,Cáceres,MT,94376
5102603,Campinápolis,MT,15980
5102637,Campo Novo do Parecis,MT,35360
5102678,Campo Verde,MT,44041
5102686,Campos de Júlio,MT,6891
5102694,Canabrava do Norte,MT,4743
5102702,Canarana,MT,21579
5102793,Carlinda,MT,10305
5102850,Castanheira,MT,8729
5103007,Chapada dos Guimarães,MT,19752
5103056,Cláudia,MT,12149
5103106,Cocalinho,MT,5700
5103205,Colíder,MT,33438
5103254,Colniza,MT,38582
5103304,Comodoro,MT,20763
5103353,Confresa,MT,30933
5103361,Conquista D'Oeste,MT,4038
5103379,Cotriguaçu,MT,19750
5103403,Cuiabá,MT,612547
5103437,Curvelândia,MT,5219
5103452,Denise,MT,9462
5103502,Diamantino,MT,22041
5103601,Dom Aquino,MT,8178
5103700,Feliz Natal,MT,14192
5103809,Figueirópolis D'Oeste,MT,3494
5103858,Gaúcha do Norte,MT,7648
5103908,General Carneiro,MT,5540
5103957,Glória D'Oeste,MT,3026
5104104,Guarantã do Norte,MT,35816
5104203,Guiratinga,MT,15141
5104500,Indiavaí,MT,2752
5104526,Ipiranga do Norte,MT,7667
5104542,Itanhangá,MT,6737
5104559,Itaúba,MT,3802
5104609,Itiquira,MT,13345
5104807,Jaciara,MT,27776
5104906,Jangada,MT,8409
5105002,Jauru,MT,8793
5105101,Juara,MT,34974
5105150,Juína,MT,40997
5105176,Juruena,MT,15865
5105200,Juscimeira,MT,11221
5105234,Lambari D'Oeste,MT,6121
5105259,Lucas do Rio Verde,MT,65534
5105309,Luciara,MT,2077
5105507,Vila Bela da Santíssima Trindade,MT,16128
5105580,Marcelândia,MT,10499
5105606,Matupá,MT,16566
5105622,Mirassol d'Oeste,MT,27739
5105903,Nobres,MT,15336
5106000,Nortelândia,MT,5989
5106109,Nossa Senhora do Livramento,MT,13216
5106158,Nova Bandeirantes,MT,15288
5106174,Nova Nazaré,MT,3849
5106182,Nova Lacerda,MT,6640
5106190,Nova Santa Helena,MT,3718
5106208,Nova Brasilândia,MT,3829
5106216,Nova Canaã do Norte,MT,12787
5106224,Nova Mutum,MT,45378
5106232,Nova Olímpia,MT,20301
5106240,Nova Ubiratã,MT,11982
5106257,Nova Xavantina,MT,21374
5106265,Novo Mundo,MT,9178
5106273,Novo Horizonte do Norte,MT,4004
5106281,Novo São Joaquim,MT,5074
5106299,Paranaíta,MT,11225
5106307,Paranatinga,MT,22563
5106315,Novo Santo Antônio,MT,2640
5106372,Pedra Preta,MT,17626
5106422,Peixoto de Azevedo,MT,34976
5106455,Planalto da Serra,MT,2662
5106505,Poconé,MT,32843
5106653,Pontal do Araguaia,MT,6711
5106703,Ponte Branca,MT,1576
5106752,Pontes e Lacerda,MT,45436
5106778,Porto Alegre do Norte,MT,12517
5106802,Porto dos Gaúchos,MT,5410
5106828,Porto Esperidião,MT,12017
5106851,Porto Estrela,MT,2963
5107008,Poxoréu,MT,16219
5107040,Primavera do Leste,MT,62019
5107065,Querência,MT,17479
5107107,São José dos Quatro Marcos,MT,18906
5107156,Reserva do Cabaçal,MT,2732
5107180,Ribeirão Cascalheira,MT,10206
5107198,Ribeirãozinho,MT,2405
5107206,Rio Branco,MT,5156
5107248,Santa Carmem,MT,4525
5107263,Santo Afonso,MT,3146
5107297,São José do Povo,MT,4063
5107305,São José do Rio Claro,MT,20664
5107354,São José do Xingu,MT,5595
5107404,São Pedro da Cipa,MT,4727
5107578,Rondolândia,MT,4001
5107602,Rondonópolis,MT,232491
5107701,Rosário Oeste,MT,17151
5107743,Santa Cruz do Xingu,MT,2564
5107750,Salto do Céu,MT,3365
5107768,Santa Rita do Trivelato,MT,3429
5107776,Santa Terezinha,MT,8371
5107792,Santo Antônio do Leste,MT,5174
5107800,Santo Antônio do Leverger,MT,16628
5107859,São Félix do Araguaia,MT,11708
5107875,Sapezal,MT,25881
5107883,Serra Nova Dourada,MT,1650
5107909,Sinop,MT,142996
5107925,Sorriso,MT,90313
5107941,Tabaporã,MT,9489
5107958,Tangará da Serra,MT,103750
5108006,Tapurah,MT,13705
5108055,Terra Nova do Norte,MT,9667
5108105,Tesouro,MT,3805
5108204,Torixoréu,MT,3609
5108303,União do Sul,MT,3525
5108352,Vale de São Domingos,MT,3127
5108402,Várzea Grande,MT,284971
5108501,Vera,MT,11309
5108600,Vila Rica,MT,26037
5108808,Nova Guarita,MT,4519
5108857,Nova Marilândia,MT,3278
5108907,Nova Maringá,MT,8641
5108956,Nova Monte Verde,MT,9178
5200050,Abadia de Goiás,GO,8773
5200100,Abadiânia,GO,20042
5200134,Acreúna,GO,22366
5200159,Adelândia,GO,2516
5200175,Água Fria de Goiás,GO,5735
5200209,Água Limpa,GO,1850
5200258,Águas Lindas de Goiás,GO,212440
5200308,Alexânia,GO,27653
5200506,Aloândia,GO,1995
5200555,Alto Horizonte,GO,6414
5200605,Alto Paraíso de Goiás,GO,7624
5200803,Alvorada do Norte,GO,8660
5200829,Amaralina,GO,3812
5200852,Americano do Brasil,GO,6111
5200902,Amorinópolis,GO,3126
5201108,Anápolis,GO,386923
5201207,Anhanguera,GO,1149
5201306,Anicuns,GO,21850
5201405,Aparecida de Goiânia,GO,578179
5201454,Aparecida do Rio Doce,GO,2474
5201504,Aporé,GO,4198
5201603,Araçu,GO,3522
5201702,Aragarças,GO,20118
5201801,Aragoiânia,GO,10308
5202155,Araguapaz,GO,7770
5202353,Arenópolis,GO,2612
5202502,Aruanã,GO,9875
5202601,Aurilândia,GO,3120
5202809,Avelinópolis,GO,2417
5203104,Baliza,GO,5138
5203203,Barro Alto,GO,11167
5203302,Bela Vista de Goiás,GO,29975
5203401,Bom Jardim de Goiás,GO,8841
5203500,Bom Jesus de Goiás,GO,25216
5203559,Bonfinópolis,GO,9706
5203575,Bonópolis,GO,4405
5203609,Brazabrantes,GO,3703
5203807,Britânia,GO,5779
5203906,Buriti Alegre,GO,9459
5203939,Buriti de Goiás,GO,2488
5203962,Buritinópolis,GO,3292
5204003,Cabeceiras,GO,7993
5204102,Cachoeira Alta,GO,12484
5204201,Cachoeira de Goiás,GO,1351
5204250,Cachoeira Dourada,GO,8067
5204300,Caçu,GO,16009
5204409,Caiapônia,GO,18913
5204508,Caldas Novas,GO,91162
5204557,Caldazinha,GO,3804
5204607,Campestre de Goiás,GO,3630
5204656,Campinaçu,GO,3640
5204706,Campinorte,GO,12626
5204805,Campo Alegre de Goiás,GO,7589
5204854,Campo Limpo de Goiás,GO,7789
5204904,Campos Belos,GO,19887
5204953,Campos Verdes,GO,2141
5205000,Carmo do Rio Verde,GO,10082
5205059,Castelândia,GO,3435
5205109,Catalão,GO,108823
5205208,Caturaí,GO,5070
5205307,Cavalcante,GO,9709
5205406,Ceres,GO,22191
5205455,Cezarina,GO,8606
5205471,Chapadão do Céu,GO,10167
5205497,Cidade Ocidental,GO,71376
5205513,Cocalzinho de Goiás,GO,20240
5205521,Colinas do Sul,GO,3382
5205703,Córrego do Ouro,GO,2327
5205802,Corumbá de Goiás,GO,11110
5205901,Corumbaíba,GO,9723
5206206,Cristalina,GO,58997
5206305,Cristianópolis,GO,2966
5206404,Crixás,GO,16949
5206503,Cromínia,GO,3486
5206602,Cumari,GO,2854
5206701,Damianópolis,GO,3311
5206800,Damolândia,GO,2938
5206909,Davinópolis,GO,2094
5207105,Diorama,GO,2484
5207253,Doverlândia,GO,7322
5207352,Edealina,GO,3699
5207402,Edéia,GO,12372
5207501,Estrela do Norte,GO,3275
5207535,Faina,GO,6627
5207600,Fazenda Nova,GO,5637
5207808,Firminópolis,GO,13292
5207907,Flores de Goiás,GO,16557
5208004,Formosa,GO,121617
5208103,Formoso,GO,4248
5208152,Gameleira de Goiás,GO,3818
5208301,Divinópolis de Goiás,GO,4804
5208400,Goianápolis,GO,11231
5208509,Goiandira,GO,5600
5208608,Goianésia,GO,70084
5208707,Goiânia,GO,1516113
5208806,Goianira,GO,44289
5208905,Goiás,GO,22645
5209101,Goiatuba,GO,34095
5209150,Gouvelândia,GO,5898
5209200,Guapó,GO,14209
5209291,Guaraíta,GO,1996
5209408,Guarani de Goiás,GO,3893
5209457,Guarinos,GO,1794
5209606,Heitoraí,GO,3724
5209705,Hidrolândia,GO,21706
5209804,Hidrolina,GO,3564
5209903,Iaciara,GO,13947
5209937,Inaciolândia,GO,6194
5209952,Indiara,GO,15611
5210000,Inhumas,GO,52866
5210109,Ipameri,GO,26985
5210158,Ipiranga de Goiás,GO,2893
5210208,Iporá,GO,31531
5210307,Israelândia,GO,2800
5210406,Itaberaí,GO,42900
5210562,Itaguari,GO,4676
5210604,Itaguaru,GO,5237
5210802,Itajá,GO,4539
5210901,Itapaci,GO,22981
5211008,Itapirapuã,GO,4997
5211206,Itapuranga,GO,25768
5211305,Itarumã,GO,7178
5211404,Itauçu,GO,8938
5211503,Itumbiara,GO,104742
5211602,Ivolândia,GO,2370
5211701,Jandaia,GO,6048
5211800,Jaraguá,GO,50511
5211909,Jataí,GO,100882
5212006,Jaupaci,GO,2879
5212055,Jesúpolis,GO,2490
5212105,Joviânia,GO,7387
5212204,Jussara,GO,18478
5212253,Lagoa Santa,GO,1588
5212303,Leopoldo de Bulhões,GO,7647
5212501,Luziânia,GO,208299
5212600,Mairipotaba,GO,2368
5212709,Mambaí,GO,8882
5212808,Mara Rosa,GO,9503
5212907,Marzagão,GO,2236
5212956,Matrinchã,GO,4351
5213004,Maurilândia,GO,14080
5213053,Mimoso de Goiás,GO,2597
5213087,Minaçu,GO,29070
5213103,Mineiros,GO,66801
5213400,Moiporá,GO,1529
5213509,Monte Alegre de Goiás,GO,8606
5213707,Montes Claros de Goiás,GO,8055
5213756,Montividiu,GO,13396
5213772,Montividiu do Norte,GO,4479
5213806,Morrinhos,GO,46136
5213855,Morro Agudo de Goiás,GO,2248
5213905,Mossâmedes,GO,4290
5214002,Mozarlândia,GO,15659
5214051,Mundo Novo,GO,4887
5214101,Mutunópolis,GO,3778
5214408,Nazário,GO,9142
5214507,Nerópolis,GO,29850
5214606,Niquelândia,GO,46388
5214705,Nova América,GO,2352
5214804,Nova Aurora,GO,2210
5214838,Nova Crixás,GO,12869
5214861,Nova Glória,GO,8164
5214879,Nova Iguaçu de Goiás,GO,2929
5214903,Nova Roma,GO,3264
5215009,Nova Veneza,GO,9853
5215207,Novo Brasil,GO,2913
5215231,Novo Gama,GO,115711
5215256,Novo Planalto,GO,4495
5215306,Orizona,GO,15615
5215405,Ouro Verde de Goiás,GO,3759
5215504,Ouvidor,GO,6667
5215603,Padre Bernardo,GO,33835
5215652,Palestina de Goiás,GO,3464
5215702,Palmeiras de Goiás,GO,28858
5215801,Palmelo,GO,2381
5215900,Palminópolis,GO,3585
5216007,Panamá,GO,2615
5216304,Paranaiguara,GO,10057
5216403,Paraúna,GO,10988
5216452,Perolândia,GO,3129
5216809,Petrolina de Goiás,GO,10281
5216908,Pilar de Goiás,GO,2253
5217104,Piracanjuba,GO,24524
5217203,Piranhas,GO,10385
5217302,Pirenópolis,GO,24908
5217401,Pires do Rio,GO,31458
5217609,Planaltina,GO,89918
5217708,Pontalina,GO,17819
5218003,Porangatu,GO,45394
5218052,Porteirão,GO,3881
5218102,Portelândia,GO,4011
5218300,Posse,GO,36900
5218391,Professor Jamil,GO,3223
5218508,Quirinópolis,GO,50065
5218607,Rialma,GO,10918
5218706,Rianápolis,GO,4801
5218789,Rio Quente,GO,4493
5218805,Rio Verde,GO,235647
5218904,Rubiataba,GO,19882
5219001,Sanclerlândia,GO,7637
5219100,Santa Bárbara de Goiás,GO,6560
5219209,Santa Cruz de Goiás,GO,2855
5219258,Santa Fé de Goiás,GO,5459
5219308,Santa Helena de Goiás,GO,38648
5219357,Santa Isabel,GO,3809
5219407,Santa Rita do Araguaia,GO,8756
5219456,Santa Rita do Novo Destino,GO,3343
5219506,Santa Rosa de Goiás,GO,2319
5219605,Santa Tereza de Goiás,GO,3355
5219704,Santa Terezinha de Goiás,GO,8744
5219712,Santo Antônio da Barra,GO,4821
5219738,Santo Antônio de Goiás,GO,6283
5219753,Santo Antônio do Descoberto,GO,74744
5219803,São Domingos,GO,12949
5219902,São Francisco de Goiás,GO,6264
5220009,São João d'Aliança,GO,13740
5220058,São João da Paraúna,GO,1381
5220108,São Luís de Montes Belos,GO,33817
5220157,São Luiz do Norte,GO,5167
5220207,São Miguel do Araguaia,GO,21993
5220264,São Miguel do Passa Quatro,GO,4057
5220280,São Patrício,GO,2036
5220405,São Simão,GO,20645
5220454,Senador Canedo,GO,115371
5220504,Serranópolis,GO,8544
5220603,Silvânia,GO,20695
5220686,Simolândia,GO,6856
5220702,Sítio d'Abadia,GO,2989
5221007,Taquaral de Goiás,GO,3529
5221080,Teresina de Goiás,GO,3458
5221197,Terezópolis de Goiás,GO,8043
5221304,Três Ranchos,GO,2833
5221403,Trindade,GO,127599
5221452,Trombas,GO,3500
5221502,Turvânia,GO,4598
5221551,Turvelândia,GO,5281
5221577,Uirapuru,GO,2854
5221601,Uruaçu,GO,40532
5221700,Uruana,GO,13843
5221809,Urutaí,GO,3072
5221858,Valparaíso de Goiás,GO,168468
5221908,Varjão,GO,3827
5222005,Vianópolis,GO,13863
5222054,Vicentinópolis,GO,8743
5222203,Vila Boa,GO,6171
5222302,Vila Propício,GO,5821
5300108,Brasília,DF,3015268
