
Gilberto Sobrinho
Heitor Lemos
Helismite Coutinho
Irideia Oliveira
Ismar Santos
Jazon Santos
Janio Queiroz
Jair Arruda
Josias Macedo
Joaquim Cardoso
Joao Delgado
Delcides Araujo
Edimar Peres
Cleunice Souza
Clero Junior
Dalva Medeiros
Dejanir Silva
Dargisio Silva
Elvis Januario
Eliton Ignacio
Dijalma Santos
Alceu Malheiros
Clebson Vivas
Carlindo Prates
Arlinda Borges
João Miller
Rut Conceição
Sandra Goetten
Samaroni Debetir
Rose Farias
Magali Lanza
Marcelo Spadão
Vitorio Vozniak
Silvio Chociai
Antônio André
Antônio Leandro
Aldoni Vieira
Juarez Lombardi
Leo Klauck
Leonir Locatelli
Maria Schneider
Paula Antero
Janete Drozdek
Gilmar Preve
Darci Morche
Dirson Back
Estefano Neto
Gelson Silvano
Juparanan Barbosa
Cassimiro Miranda
Carla Pinheiro
Aparecida Leite
Arlete Oliveira
Almir Quintao
Alba Campos
Ademilson Faier
Paulo Dartiba
Rosangela Viturino
Vanaldo Santos
Daniel Luciano
Antonio Timoteo
Zelito Ribeiro
Teofilio Silva
Sonia Arruda
Adelmar Borges
Rivaldo Brasilino
Pedrina Souza
Maria Hofmann
Maria Cousseau
Nestor Freiberger
Milton Sartori
José Cezatte
Judazio Seibel
Gladisson Falcão
Geomar Aigner
Roberval Stuhr
Maria Bobo
Graciliano Lordão
Odimar Souza
Hernandes Conceição
Ivete Borges
Douglas Gomes
Euzebio Cruz
Wezer Rodrigues
Gilvanildo Silva
Josemir Argolo
Jose Brasileiro
Luzanira Lima
Olacir Pinto
Percio Schena
Volnei Ficagna
Josias Terres
Leopoldo Cattaneo
Maria Hostert
Alcidio Pera
Airton Carniel
Airton Miotto
Adair Filho
Bataclan Carpes
Aroldo Heiderscheidt
Jaco Ribeiro
Ibiara Pimentel
Marcio Osorio
Joselmar Oliveira
Valdeques Santana
Clebson Costa
Hilton Bezerra
Geraldo Lira
Jesse Santana
Izael Nascimento
Conceição Lima
Ivan Cesar
Joacir Lopes
Iraildes Lobato
Gaspar Alves
Enivalda Pereira
Amilton Furtado
Augusto Borges
Valdik Vieira
Lialva Ribeiro
Jessoel Leite
Joana Guimarães
Orlando Brito
Narbal Santos
Josevaldo Machado
Josimar Ramos
Jilreis Nascimento
Florisvaldo Martins
Robson Assunção
Riel Filho
Petrônio Rocha
Nelia Senra
Mozar Brito
Marcos Epifanio
Marclene Santos
Lucimar Nogueira
Lauvir Siqueira
Jorge Lyra
Ladi Rodrigues
Auri Correa
Antonio Pedrolo
Carlos Hartmann
Alberto Saleri
Adelar Santi
Domingos Christ
Eleonir Pelicioli
Cleusa Biasi
Clovis Vieira
Jacir Rossetti
Fredolino Bento
Sinval Marques
Terezinha Coelho
Tudes Silva
Roberto Nepomuceno
Sebastiana Brito
Silvestre Brasil
Salesio Hausmann
Rildo Voigt
Seni Dalzóchio
Waines Alves
Walter Batista
Valdemir Mendes
Timoteo Filho
Celso Conpagnoni
Zilda Moraes
Selma Pinheiro
Silvana Paiva
Sidney Fontebasso
Silvio Luchini
Silvia Rozão
Roberto Fudali
Elaci Costa
Etevaldo Ferreira
Leonilton Silva
Edelmiro Silva
Ronaldo Alevato
Natal Rosa
Adelcio Chagas
Aleci Ramos
Rosa Monteiro
João Galdino
Lauro Almeida
Maximo Jeleznhak
Rod Paraguassu
Paulo Severino
Isaura Maezawa
Ivair Toreli
Paulo Primo
Wânia Vidal
Josmar Camargo
Mauricio Damacena
Cleofan Lima
Ezequias Paixao
Evaldo Mancini
Elenice Tardelli
Erlani Rosa
Ivanete Lanini
Isaias Cardoso
Heribaldo Cruz
Hilton Ressurreição
Ildete Silva
Jania Cambi
Joel Morato
Pablo Santo
Claudenir Longo
Gilberto Bastos
Carlos Valle
Edson Mogosso
Daniel Carmassi
Vanderley Lima
Murilo Almeida
Waldesio Santos
Valdido Batista
Darcileide Melo
Deomedes Brito
Esildo Ramos
Getulio Farias
Antonio Malta
Luis Tenorio
Alan Pacheco
Sandro Veloso
Joaquim Nogueira
Iana Lima
Francisca Leandro
Antonia Marciel
Ivete Moreira
Juvenal Macêdo
Jose Escorcio
Mara Bezerra
Theodomiro Filho
Wanderley Soares
Altair Moraes
Laurentino Silva
Luiz Vezaro
Lucia Kanno
Givaldo Valério
Denison Paniago
Ariosvaldo Nascimento
Luzimara Pires
Laurindo Sá
Wilder Oliveira
Valeria Procopio
Vanessa Berto
Vanderley Lobato
Wander Ribeiro
Iracema Chrisosttimo
Ivani Guimaraes
Ivaldir Souza
Eliana Edmundo
Eneri Fernandes
Célio Freitas
Edna Guera
Cecilia Simão
Nicolau Gontijo
Nilton Bragança
Nair Mendonça
Márcia Mota
Marlene Campos
Merces Silva
Messias Lemes
Simone Januario
Everardo Andrade
Ivan Pontes
Jefferson Vale
Sueli Mimura
Adão Pinheiro
Maride Silva
Alsemberg Lins
Edilson Torres
Isabel Gregis
Karen Furtado
Evandro Arrojo
Felisberto Júnior
Daniel Sebastiani
Alexandre Haerter
Ivanilda Pimenta
Germinaldo Oliveira
Juraci Morais
Lazaro Jesus
Rocky Dorea
Robeci Lima
Helio Matos
Jademilson Silva
Roselito Lima
João Freires
Everardo Oliveira
Alice Xavier
Aloisio Paula
Wandilson Silva
Geraldo Meira
Dilcene Lopes
Elaine Cezario
Gilberto Mol
Joab Alves
Jocelim Silva
Jonson Siqueira
Marcos Sansao
Marcos Cortes
Maria Arcanjo
Odete Freitas
Nivaldo Paulo
Marli Reis
Leonora Santos
Keles Amaral
Mauro Toledo
Rita Baptista
Marcos Ortelan
Marcos Peroto
Jorge Vilarino
Luiz Longhi
Vilson Almeida
Rosemira Vinagre
Rosângela Alves
Isabel Kruger
Irene Ferraz
Ieda Cassol
Alvaro Gonçalves
Elizabete Mellitz
Carlos Zanini
Clecio Hertz
Cleomar Zocholini
Jose Marcon
Laurino Amorim
João Papesso
Dejair Alves
Clovis Hoffmann
Celia Carris
Amarildo Bovo
Carlos Duque
Carlos Bonfim
Tarcila Santos
Simone Vecchi
Mercedes Gross
Moisés Zanatto
Roselei Welter
Sergio Gularte
Alair Fernandes
Aldir Ramos
Aguinaldo Santiago
Astolfo Neto
Antonio Torquato
Akdenis Kourani
Alcino Dib
Alberto Felisberto
Ademir Ganâncio
Ademil Santos
Rosemery Pina
Rita Fernandes
Zélia Amorim
Analice Fernandes
Mariangela Leopoldina
Marcia Cougo
Mara Balduíno
Lilian Kruger
Benaldo Caputi
Cires Miranda
Enaity Parreira
Ezio Jesus
Ubirani Freitas
Silvonei Oliveira
Valdomiro Borges
Amaylde Alves
Regina Meira
Idalicio Araujo
Jales Carrijo
Lindomar Galhas
Raniéri Gonçalves
Marimar Oliveira
Marlony Bernardes
Angela Correia
Zenon Barbosa
Gracia Matos
Iana Reis
Gessoir Dias
Jusceval Oliveira
Jutair Conceicão
Avani Novaes
Dulcicleide Barreto
Delmiro Matos
Clei Reis
Valdivino Bueno
Zelita Souza
Sielei Brisida
Mauricio Nagai
Malcir Caldeira
Luiz Toni
Marcos Mielke
Loreci Rosa
Leucio Guchineski
Paulino Pacheco
Pedro Caetano
Aldeíde Alencar
Rubens Zanardini
Marino Domingues
Mari Pasquetti
Clinio Tomazi
Lenilda Carvalho
Izenilda Lima
Marcus Carvalho
Aurivan Silva
Juliao Neto
Marcone Teixeira
Marizelia Cavalcante
Rosane Almeida
Manuel Diniz
Mucio Bezerra
Berenice Aquino
Amós Batista
Danubia Soares
Ivana Vieira
Elza Sarmento
Marluce Correia
Soeli Beijo
Edileno Nogueira
Antenor Treu
Marizeth Oliveira
Nilzete Martins
Lucinéia Barreto
Selma Carneiro
Zerinones Lima
Sandro Hansel
Silvio Johann
Roseti Spohr
Sadi Mattos
Roberto Martini
Odilo Vicente
José Bittencourt
Lires Fuhr
Jose Carminati
Humberto Souto
Nasilde Tavares
Celio Cantuario
Albertino Francisco
Adimilson Sousa
Alzira Ventura
Vera Reis
Valter Bassani
Valdecir Martello
Adaléia Cortez
Adaciu Rodrigues
Marice Simoes
Maria Pataro
Nelza Andrade
Romildo Rainha
Rita Barroso
Rinalva Vieira
Ricardo Panizolo
José Bisognin
José Hahn
Jussimar Franchi
Leandro Lauer
Gerson Rolim
Elaine Violli
Alberto Barronio
Adão Bock
Joel Cavalheiro
Marcos Tiene
Luiz Bloot
Ozanes Ramos
Sandra Meireles
Valmira Costa
Wauires Bezerra
Adalberto Cordeiro
Cleuseli Silva
Dorico Colaço
Rossoni Silva
Samir Venancio
Vandarque Castro
Walmir Costa
Vitoria Conceição
Wanderlei Rodrigues
Margarida Chaveiro
Jose Barreira
Gentil Oliveira
Hamilton Lima
Izanei Ribeiro
Ednei Vieira
Elbo Ros
Ediniuzia Serafim
Edinildo Rodrigues
Andre Capim
Ademar Lopes
Lucimar Luiz
Luiz Feitosa
Lucia Lélis
Laercio Tavares
Juracilde Souza
Jurandir Matilde
José Cristianismo
Reinaldo Vicentim
Ricardo Iwakura
Reginaldo Franzini
Valdir Pinto
Valdisnei Metzner
Vania Henrique
Venceslau Trindade
Warlei Faria
Volney Martins
Rosenilda Machado
Rudiane Silva
Solange Freitas
Donizete Sa
Enéias Martins
Elizabeth Gomes
Donaldy Viana
Aida Moraes
Fracisco Silva
José Brasileiro
Denize Marques
Vani Ferreira
Miguel Guedes
Getulio Moura
Gilvan Golfeto
Jadilson Barcelos
Carlos Marchesini
Edionice Nascimento
Clenio Fernandes
Zuila Silva
Gesiel Pereira
Itagiba Lopes
Iara Lozano
Hemerson Pinho
Ercilia Fonseca
Elson Bonifácio
Elyete Silva
Fred Chiea
Geani Trevisóli
Fradimilson Gomes
Edeme Souza
Elcio Leme
Cosmo Junior
Dagmar Silva
Celso Moraes
Iara Sousa
Joselba Diniz
Cleber Bastos
Cosme Braga
Edivaci Batista
Rosaldo Silva
Marcio Raposo
Massey Santos
Juda Lemos
Ernesto Caetano
Edvane Soares
Cátia Silva
Rossela Pontes
Izabel Amorim
Ismael Neto
Italo Cruz
Justiniano Filho
Valdecir Poter
Rosemeire Macedo
Raimundo Matos
Luis Brotas
Zoravia Bastos
Denilce Gomes
Claudevan Abreu
Francisco Cesar
Marli Borelli
Valdir Vollmer
Solange Timm
Regina Pavão
Rejane Rubert
Ademir Damasio
Alcineide Almeida
Almi Santos
Sidney Liberti
Davino Cerqueira
Edmilson Sales
Valdecir Barboza
Rozalino Pereira
Rubens Nogueira
Rosalva Martins
Silvestre Cidre
Rubens Faria
Rosária Lorena
Sandra Basilio
Albina Morales
Willian Garcia
Valdecy Eleoterio
Tarcísio Almeida
Vilmar Simoes
Viriato Reis
Vanuza Ribeiro
Loemir Gaida
Leonilton Ribeiro
Marilene Deola
Marli Moleta
Marcelino Vitorino
Elesir Cruz
Eloir Gonçalves
Ivo Rossa
Ivaldo Vergopolan
Aurea Kabayashi
Ayrton Oliveira
Carlito Geraldo
Cleuza Olsen
Claudimilson Freire
Paulo Carletti
Dilzete Oliveira
Tania Diirr
Valdecir Lauer
Rosemary Queiroz
Alipio Lino
Alverino Maia
Adanilo Cunha
Adeneval Paiva
Adenilson Barros
Aguida Gonçalves
Alceu Franca
Ineuza Rodrigues
Idelvan Santos
Jamil Rabelo
Reginaldo Monte
Rosinei Guimarães
Raimunda Tenório
Lucenildo Andrade
Leirilan Carvalho
Leomar Pereira
Lidia Oliveira
Danildo Gomes
Clovis Bitencort
Cláudio Domingues
Dilma Messina
Genival Rodrigues
Iolanda Arcari
Erbeni Andrade
Geraldo Cabral
Altemir Graebin
Ronaldo Gôveia
Gean Sol-posto
Leoni Riss
Leomar Canabarro
Nelci Campos
Maria Rossetti
Marco Lisboa
Volmir Martinelli
Teresa Afonso
Rosmeri Beck
Rosane Ruoso
Amarildo Paula
Antonio Apolinario
Belchiolina Amorim
Baltazar Gomes
Celia Toledo
Wober Teixeira
Pascoal Ribeiro
Renan Gama
Gizele Souza
Ciro Medina
Nesio Marcolino
Valdiney Soares
Adel Nunes
Adesio Ribeiro
Deolizano Sousa
Dacilene Santos
Lucelia Nogueira
Marcelo Baroni
Samuel Turek
Silvio Fonseca
Benilda Oliveira
Nilsa Souza
Tarcisio Modolo
Maria Monte
Adenilson Gouveia
Aurilene Granja
Euda Sousa
Joao Busato
Lucia Girardi
Milton Staudt
Wilson Frozza
Vanderleia Gomes
Silvania Schwerz
Roberto Marinello
Claudir Ramos
Edna Bissani
Dirceu Duarte
Dolizete Bona
Davide Moro
Hamilton Mariotti
Alceu Lima
Alda Costa
Alfroh Postai
Wallace Chagas
Gilson Longen
Geneci Dias
Marco Zimermann
Maria Meneguci
Adilson Mantesso
João Leonardo
Ionar Silva
Jorge Sales
Claúdia Cunha
Valma Silva
Aldemi Silva
Esmeralda Almeida
Marcilio Sampaio
Francileny Ribeiro
Marcolina Silva
Humberto Ximenes
Romualdo Ericeira
Eurinete Silva
Maria Orrico
Ilta Ferreira
Dulce Silveira
Francismar Santos
Ildeu Meireles
Iza Moura
Cleomar Ponciano
Janis Santos
Edmundo França
Joao Cabral
Vilma Netto
Willian Soares
Rosenilda Cunha
Norvandi Silva
Lindonbercse Pinheiro
Lenira Dantas
Cleide Marques
Gildenor Santos
Cicera Torres
Loide Rodrigues
Rosauva Granja
Dirceu Cosma
Napoleao Sousa
Marconi Saraiva
Valma Roberto
Wandilson Sousa
Alcebíades Silva
Wanderlei Andrade
Mauro Leite
Inaldo Oliveira
Washington Dorea
Nina Farias
Alcionice Silva
Silvanio Ribeiro
Eduardo Brasil
Josias Brito
Oberlande Carvalho
Enilene Hilário
Julio Rosseto
David Ney
Edijara Lipos
Dino Merlin
Cloves Carvalho
Celso Pina
Jocelandia Sales
Aldenor Siqueira
Gentil Junior
Gildazio Miranda
Ivaneide Cunha
Irany Soares
Hosannah Vale
Elizabete Garcia
Jorvano Costa
Jose Zanini
Jesuel Gomes
Welda Silva
Rozete Silva
Valdir Mendes
Evaldo Matos
Romulo Ramos
Reinaldo Assis
Osmar Haupenthal
Ozenil Moreira
Neide Vieira
Feliciano Nobrega
Arnóbio Fernandes
Avanildo Lima
Mariela Teodoro
Maurici Silva
Marcelino Padua
Ariosto Rocha
Lourdes Menho
Junio Morais
Josefina Rodrigues
Lindinalva Souza
Meire Montalvao
Midian Brito
Rosemary Fonseca
Shirlane Santana
Solange Aureliano
Ron Feitosa
Vilamar Silva
Valdumira Andrade
Patricia Saran
Roberto Tardin
Jesunei Lima
Marco Aquino
Lourival Monteiro
Angela Saraiva
Amilton Pazzotti
Ana Scalabrini
Altina Abreu
Agnaldo Romanin
Alas Monteiro
Valdernei Valadão
Vanderléa Coelho
Adeir Guedes
Adriano Souto
Rozelia Brasileiro
Rusileide Borges
Elaine Dutra
Edson Foiato
Eunice Grando
Braulio Scherer
Cristina Reis
Daladir Silva
Alcindo Venzke
Valdira Diniz
Valeria Paula
Terezinha Nascimento
Ulisses Rebuço
Vera Ferraz
Walter Sato
Rubens Riguero
Rogermano Assis
Jorge Hartmann
Jefferson Rassier
Janete Kayser
Sarney Elesbão
Stella Barros
Valmiral Santos
Wanderlene David
Adamor Santo
Afonso Azevedo
Iraci Gomes
Irley Albuquerque
Rosaine Marinho
Ademar Varotto
Arildo Andrade
Claudinei Franceschi
Elzio Leite
Enetes Nascimento
Elena Amaral
Ezita Gawlik
Joao Blem
Jonisberto Serrano
Ginael Castro
Gilmacy Silav
Manoel Xavier
Maria Pichelli
Luiz Bertin
Luiz Pozzer
Luciano Parente
José Silvestrin
Fábio Leal
Gracil Quintanilha
Claudio Perez
Aguinaldo Sodré
Paulino Lima
Edisea Guancino
Albino Novacki
Rosimare Oliveira
Mirlam Sampaio
Dioney Furtado
Carlito Salazar
Neusa Jorge
Nilson Fares
Norival Jesus
Mary Aguiar
Dogival Costa
Ovídio Oliveira
Jucimara Gondek
Julio Grandi
Jose O
Valdelir Leonel
Nilce Oliveira
Mauro Frutuoso
Luzia Gama
Luzimar Ozeas
Maire Barbosa
Aparecido Machado
Ari Bonfim
Adauto Luiz
Adenilson Vega
Adna Preto
Adilson Caldas
Aliomar Mapelli
Benedita Toledo
Celso Gruli
Damaris Venceslau
Cristina Ibaba
Denilson Bortolozzo
Florisval Gonçalves
Fernando Anzini
Fernanda Bertasso
Enio Mousinho
Karla Teixeira
Mirancelma Lobato
Izabel Brito
Inildo Bueno
Irineu Leite
Flaviano Quintela
Dermeval Oliveira
Jamesson Melo
Ginaldo Silva
Idinaldo Santos
Eucimar Sombra
Nazareno Filho
Marcelo Cavalcante
LEON FALCÃO
Analia Paula
Sueli Barros
Telma Meireles
Algeu Vieira
Marinalda Freitas
Eliaquim Anjos
Rosa Velho
Antonecy Santos
Paulo Marcolino
Bionir Barbarelli
Benedito Gonçalves
Romildo Paula
Roquelina Cunha
Ronaldo Cavalcante
Rosilei Oliveira
Regina Jancovic
Antonio Claudino
Ademir Joaquim
Adalberto Mota
Adriana Mantovani
Yara Santana
Vania Domingues
Valdenir França
Wilson Machado
Sergio Theixeira
Sidnei Bom
Sergio Camargo
Lilinho Oliveira
Levino Oliveira
Juvenil Porfirio
Lucio Fonseca
Joseldo Calvalcante
Fernando Fidelis
Hidalgo Nepumuceno
Onete Pereira
Alcir Tourinho
Sebastião Messa
Megue Lima
Potiguara Silva
Jose Chanla
Marcos Carola
Renato Marciano
Diana Pereira
Gloria Lagarto
Helio Stoebe
Ines Araujo
Ilda Oliveira
Jeovan Rodrigues
Jairo Luz
Izabel Berci
Estela Merloti
Elias Pascoa
Elza Guimarães
Dorival Júnior
Cleber Viana
Jeanne Oliveira
Marilza Assis
Ednézia Leite
Geova Oliveira
Guilhermando Capanema
Odete Alves
Adezilda Pereira
Mônica Zeitune
Maria Carrasco
Marildo Ruiz
Maria Patricio
Maristela Canto
Mauricio Defina
Miguel Tallada
Miguel Maffra
Magali Godoy
Marcos Baptista
Jesse Lopes
Ana Pigosso
Carlos Gutbier
Ubirajara Jesus
Savio Costa
Roberto Pires
Roginau Domingues
Reynaldo Junior
Rosinei Souza
Silvana Teixeira
Laudicea Basilio
Jorge Torres
Vera Domingues
Vanderlei Ambrosio
Valmiro Luz
Raquel Goulart
Rosilea Gama
Valéria Barbosa
Cléia Souza
Diego Filho
Isenor Orsato
Jean Arais
José Andreazza
Edinilsa Padilha
Doralízio Pillar
Cármen Silva
Carmen Pereira
Anita Brito
Aurimar Alessi
Carlos Thiesen
Joao Gusmao
Jesu Araujo
Jefferson Coimbra
Jose Tonieto
Gilmar Bento
Elias Felicidade
Elza Fernandes
Amarildo Alcântra
Evane Silva
Ernanes Corrêa
Crispim Coelho
Rafael Generoso
Glaucio Jordão
Flavio Viegas
Jandira Macedo
Suzete Moyses
Simone Antunes
Sergio Vasconcelos
Rosa Paulo
Ivanilde Sousa
Genival Leal
Jovailton Silva
Silmar Moreira
Manoel Rosário
Zilda Terron
Vlaudemir Ferreira
Veronica Toratti
Vera Linhares
Altalina Lima
Vander Neves
Vania Guedes
Vicente Pires
Vicentina Rabelo
Zelia Barbosa
Gilmar Giacomin
Angela Ronkoski
Adevair Souza
Antonio Piontekievicz
Libério Júnior
Lucien Amaral
Lincoln Torres
Marcus Leite
Rodolfo Gatti
Odorico Neves
Meimei Tostes
Mosenildo Resende
Jurenaldo Lisboa
Ivan Carvalho
Regina Cardoso
Cyreno Rezende
Carlos Pinho
Francidene Maciel
Jailton Araújo
Leomar Goncalves
Jorcelino Junior
Eleida-mar Silva
Jaciara Ferreira
Joao Labes
Leidmar Manso
Osvaldina Montalvão
Ney Lima
Sinaides Santos
Terbuliano Virgens
Vanda Miranda
Vilma Almeida
Irlene Moreira
Silvio Godoy
Silvia Rocha
Silvia Pedroso
Silvano Anjos
Rubia Cecon
Roseneide Oliveira
Rosinei Gomes
Ronaldo Klassmann
Risiani Pitteri
Ricardo Nicastro
Marcio Monari
Marcílio Sousa
Manoel Pateis
Lazara Müller
Leginoel Dutra
Jurandir Mativi
Laercio Afonso
Lucilene Molina
Luciana Volpato
Maximo Puga
Maria Conrado
Neuza Rojas
Márcio Paes
Odeir Silva
Renath Dettke
Marisa Bertaluzi
Cleide Palladino
Aurélio Aranha
Aparecido Pereira
Ozeias Ferreira
Norma Oliveira
Valeria Souza
Vera Brum
Maurício Oliveira
Antonia Arcassa
Ademilson Culere
Adilson Vascon
Williane A
Claudionor Ferreira
Claúdia Teixeira
Cassia Travensolo
Donizete Eugenio
Donizete Rodrigues
Devani Araújo
Rildo Costa
Almir Góis
Geraldo Carmo
Elias Ferrarezi
Eli Martins
Ervandil Gonçalves
Eraldo Richter
Ferdinando Nascimento
Fabio Mattos
Idemar Jordao
Gerson Matos
Jairo Tardivo
Jorge Eugenio
Luzalene Ramalho
Antenor Lucas
Belmiro Malaquias
Marilena Silva
Josenilce Queiroz
Plinio Andrade
Nazareth Soares
Hozanak Gaia
Nailza Ferreira
Edinaldo Cardozo
Joao Sandes
Irineu Lara
Matuzalem Milhomem
Mario Brites
Valentin Filho
Heliete Batista
Edemir Xavier
Benedita Sousa
Edson Brilha
Ivene Guimaraes
Marília Santos
Aleksandra Tapety
Valdecir Carvalho
Valquiria Estelita
Aldair Alencar
João Seixas
Jonealtre Rocha
Heraclito Filho
Natal Semensato
Dilson Cavalcante
Jonatas Dinis
Jose Campelo
Jose Giacomazzi
Jaime Moirinho
José Benedito
Josefa Hemmel
Gilmar Godoi
Gilson Bicudo
Fernando Gallo
Elenir Pedrão
Helton Benevides
Jamila Ribeiro
Ione Pacheco
Abiguar Filho
Cecilia Cabral
Dinora Silva
Delson Albuquerque
Darci Moraes
Edinalva Bezerra
Celio Diniz
Charlles Jaoude
Cristina Senechal
Antonio Ruiz
Alba Ferreira
Maria Cypriano
Marco Clarindo
Marcus Guimaraes
Onesimo Junior
Daniel Simoes
Paulo Tibo
Ubirajara Saldanha
Antonio Isbaes
Arlene Rochel
Augustinho Antonio
Josenilda Vasconcellos
Odivaldo Oliveira
Julio Portela
Lili Nunes
Manaces Costa
Maria Gigo
Paulo Arnizal
Sandra Lucena
Fabriano Oliveira
Welde Cardoso
Vitório Bando
Zerilda Santos
Ubirajara Junior
Teresa Lacerda
Vataner Panossi
Vanderlei Campos
Valmir Sanches
Valdiney Martinghi
Valdimar Norimbene
Tania Morais
Silezio Souza
Oneida Moreira
MARIO PERES
Herasto Bastos
Euripedes Bonfim
Edneide Queiroz
Consolação Carvalho
Francisco Pimentel
Zacarias Castro
Sandra Assunção
Judite Abreu
Oneias Silva
Nadia Cunha
Rita Lobato
Manoel Prates
Maria Verissimo
Lourival Lopes
Lécio Silva
Jusara Pinto
Benedito Macedo
Arnaldo Luska
Ari Faria
Gilmar Christmann
Gilson Feder
Heitor Lang
Genesio Schuroff
Edgar Buchholz
Cleuza Lavezo
Vladimir Bernardes
Vera Guieiro
Valdeci Guedes
Scheila Campos
Rosalia Almeida
Rosangela Laterza
Sidineia Araújo
Amauri Figueiredo
Carmelita Luz
Vera Horacio
Jonilson Barros
Jovenilton Silva
Manoel Pantoja
Gumercino Gusmão
Joao Fontes
Rosana Longhi
Rosemeire Valbão
Rosimeiry Menegazzo
Rozeli Menendes
Roberto Baesso
Sonia Cecatto
Teresinha Gugliotti
Tereza Melo
Pedro Sartoratto
Paulo Morena
Claudio Lugon
Ednaldo Monte
Euilson Costa
Elma Neto
Edvilson Cavalari
Josenóbio Santos
Joaquim Boarbosa
Jorge Lucas
Humberto Almeida
André Kieling
Cleci Jorge
Elci Gomes
Elisia Schwingel
Eliane Brites
Elomar Kologeski
Elvidio Brietzke
Elizete Karkow
Gilberto Bortoluzzi
Ledi Baruffi
Joao Schlosser
Glaci Cidade
Cleube Silva
Dalmo Primo
Vera Rabelo
Soray Chagas
Mozart Chalfun
Luiz Carias
Vaguinaldo Sanches
Antonia Ramos
Wilton Pincerno
Roberto Vanucci
Jocelino Caetano
Jordasio Oliveira
Jorge Camara
Marcia Zanquim
Marcelo Mussi
Maria Simonato
Maria Valente
Norberto Lima
Onofre Filho
Edgar Barros
Cleide Toledo
Cicera Mello
Diomeneis Silva
Edison Aquino
Edevaldo Andrade
Edemir Molena
Elidia Cruz
Edson Peres
Euclides Freitas
Evanerito Nunes
Euripes Santos
Gerson Curpievsky
Horacio Francisco
Aldemiro Moreira
Jodir Vito
Jesonias Bueno
Helter Almeida
Marcio Belém
Josenea Santos
Osnir Souza
Tufi Felix
Vanderléia Lima
Vanilton Siqueira
Raimundo Fiesca
Adezilei Costa
Joao Belizario
Luciano Barioni
Josey Carvalho
Josefina Bello
Selma Leoncio
Simão Almeida
Sonia Bezerra
Simone Abakumow
Vanderlene Fonseca
Adriano Nicola
Ademir Tiossi
Rodinei Souza
Rosmali Coral
Rosemario Bernardino
Rosemeire Silingardi
Rosane Assis
Aristeu Cabrera
Aparecido Cipriano
Aurecleide Nascimento
Alfredo Santiago
Vicente Pintos
Edinaldo Nascimento
Felizaura Alves
Maria Sardeiro
Emidio Carvalho
Marlize Gonçalves
Aurelia Gonçalves
Domingos Carmo
Willms Santos
Dirley Silva
Milson Gomes
Sansão Flores
Valdenir Garcia
Jairio Clementino
Autemar Cavalcante
Alivan Santos
Vera Santana
Marineo Ferreira
Miguel Schisler
Luiz Calixto
Maria Bossi
Julio Chini
Ulisses Júnior
Iraídes Carvalho
Jaime Bello
Ivone Piloto
Joabes Carmo
Ildener Araujo
Erasmo Moreira
Erismildo Silva
Euvécio Brito
Ethel Barreira
Eduardo Bariani
Genesio Nucchi
Edgard Bernardes
Dulcineia Oliveira
Edileuza Pontes
Clóvis Gonzaga
Charliane Veiga
Claudio Said
Claudecir Martins
Aurora Carvalho
Bernadete Silva
Adilson Kurzempa
Ademir Vicente
Ailton Sabino
Ariosvaldo Lima
Aparecido Soares
Aparecida Paulino
Luis Zamana
Marcelo Ramires
Leonelson Oliveira
Lenilton Simoes
Mario Martineli
Marli Novo
Martha Martins
Mirian Rezende
Onivaldo Vilela
José Cazuza
Lazaro Franco
Oswaldo Silva
Nilza Docusse
Nelzir Silva
Neide Inacio
Eduvirgem Raimundo
Ivanilda Félix
Juren Oliveira
Carlos Spenthof
Sidney Nery
Cláudia Dutra
Dalila Costa
Carlos Cajado
Isamara Roza
Jose Porto
Gival Silva
Enéas Costa
Luis Daniel
Luis Faleiros
Luis Nogara
Laurinda Dores
Laercio Chiaradia
Maria Vettore
Maria Alonso
Moacir Silvestrini
Marinilsa Contini
Helena Chaves
Ivanilda Lemos
Iremar Bonfim
Ivonete Rocha
Izaias Sampaio
Gilmar Zanella
Idelfonso Neto
Elizabete Lopes
Conceição Kovaleski
Domingos Torques
Dionete Lima
Dirceu Kenor
Derli Verner
Rosana Lemes
Rosângela Pego
Roseneiri Freddi
Ivonilson Ramos
Zilda Lucas
Conceição Almeida
Castorino Neves
Elias Moraes
Desilene Mendes
Zelio Lima
Vania Resende
Tarcisio Ribeiro
Ubiraci Miranda
Jairo Silveira
Paulo Osio
Roberto Floro
Ronaldo Bem
Regina Paccini
Siomara Luchezi
Silvia Fischer
Vera Leite
Vanja Reis
Valdecir Soad
Valeria Finoti
Valdomiro Constantino
André Simonetti
Blanche Soares
Dalva Lima
Claudio Lauer
Cleonir Abreu
Gibraltar Vidal
Ilsa Duarte
Iara Scherdien
Ivan Scalabrin
Isabela Theodoro
Evanir Vinkler
Fernando Wathier
Elisa Souza
Décio Nonnemacher
Luci Batista
Olenilson Serrão
Sandro Fernandez
Rochael Sobrinho
Ronilton Silva
Alexandre Corá
Alceni Peretto
Adelar Sartori
Afonso Polo
Wellington Passos
Wanderléia Tavares
Amauri Pereira
Andrea Piscitelli
Luciana Tesch
Ruy Souza
Nilton Faria
Marineia Silva
Walter Birindiba
Zildete Livramento
Uilton Bispo
Valda Costa
Ronan Batista
Roque Lima
Marivaldo Paixão
Neuma Silva
Julineia Teixeira
